2025-05-25 03:13:47,192 - INFO -  - Chunk 125 ingested (shape=(100000, 14))
2025-05-25 03:13:48,238 - INFO -  - Chunk 126 ingested (shape=(100000, 14))
2025-05-25 03:13:49,525 - INFO -  - Chunk 127 ingested (shape=(100000, 14))
2025-05-25 03:13:50,634 - INFO -  - Chunk 128 ingested (shape=(100000, 14))
2025-05-25 03:13:50,894 - INFO -  - Chunk 129 ingested (shape=(25363, 14))
2025-05-25 03:13:50,894 - INFO - Ingesting vendor_invoice.csv into DB in chunks
2025-05-25 03:13:50,955 - INFO -  - Chunk 1 ingested (shape=(5543, 10))
2025-05-25 03:13:50,955 - INFO - -------- Ingestion Complete --------
2025-05-25 03:13:50,957 - INFO - 
Total Time Taken: 3.12 minutes
2025-05-25 20:11:17,795 - INFO - Creating Vendor Summary Table....
2025-05-25 20:13:04,235 - INFO -    VendorNumber                   VendorName  Brand              Description  \
0          1128  BROWN-FORMAN CORP             1233  Jack Daniels No 7 Black   
1          4425        MARTIGNETTI COMPANIES   3405    Tito's Handmade Vodka   
2         17035  PERNOD RICARD USA             8068         Absolut 80 Proof   
3          3960  DIAGEO NORTH AMERICA INC      4261   Capt Morgan Spiced Rum   
4          3960  DIAGEO NORTH AMERICA INC      3545          Ketel One Vodka   

   PurchasePrice  ActualPrice Volume  TotalPurchaseQuantity  \
0          26.27        36.99   1750                 580320   
1          23.19        28.99   1750                 656152   
2          18.24        24.99   1750                 749628   
3          16.17        22.99   1750                 806728   
4          21.89        29.99   1750                 552436   

   TotalPurchaseDollars  TotalSalesQuantity  TotalSalesDollars  \
0           15245006.40            284098.0        10203839.02   
1           15216164.88            320494.0         9638146.98   
2           13673214.72            374280.0         9076241.20   
3           13044791.76            400824.0         8951945.76   
4           12092824.04            271676.0         8446215.24   

   TotalSalesPrice  TotalExciseTax  FreightCost  
0       1345638.62       521998.40    137203.36  
1       1123024.74       588877.32    289858.48  
2        922280.30       687708.14    247560.44  
3        840100.02       736485.60    514064.14  
4       1091556.56       499175.66    514064.14  
2025-05-25 20:13:04,307 - INFO - Cleaning Data.....
2025-05-25 20:13:04,413 - INFO -    VendorNumber                VendorName  Brand              Description  \
0          1128         BROWN-FORMAN CORP   1233  Jack Daniels No 7 Black   
1          4425     MARTIGNETTI COMPANIES   3405    Tito's Handmade Vodka   
2         17035         PERNOD RICARD USA   8068         Absolut 80 Proof   
3          3960  DIAGEO NORTH AMERICA INC   4261   Capt Morgan Spiced Rum   
4          3960  DIAGEO NORTH AMERICA INC   3545          Ketel One Vodka   

   PurchasePrice  ActualPrice  Volume  TotalPurchaseQuantity  \
0          26.27        36.99  1750.0                 580320   
1          23.19        28.99  1750.0                 656152   
2          18.24        24.99  1750.0                 749628   
3          16.17        22.99  1750.0                 806728   
4          21.89        29.99  1750.0                 552436   

   TotalPurchaseDollars  TotalSalesQuantity  TotalSalesDollars  \
0           15245006.40            284098.0        10203839.02   
1           15216164.88            320494.0         9638146.98   
2           13673214.72            374280.0         9076241.20   
3           13044791.76            400824.0         8951945.76   
4           12092824.04            271676.0         8446215.24   

